recording,site,event_id,t_start,t_end,n_pulses,gamma_score,cv2_p95,cv2_max,lag1_autocorr,spatial_silhouette,spatial_minority_frac,spatial_interleave,n_concurrent_tracks,reject_reason
flona02-20250915T1601-1_pulses,line_site_2_3,88,15613.982,15614.031,8,0.795,0.725,0.735,-0.233,0.612,0.125,1.000,0,"interleaved-2nd-cluster(sil=0.61,min=0.12,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,91,16249.608,16249.812,25,0.779,0.750,0.932,-0.334,0.382,0.440,0.364,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,95,16251.118,16251.184,9,0.736,0.645,0.701,-0.760,0.263,0.444,0.750,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,99,16256.989,16257.090,15,0.560,0.403,0.566,-0.325,0.262,0.467,0.571,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,101,16257.683,16258.202,43,0.813,0.545,0.795,-0.191,0.266,0.349,0.667,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,115,16259.906,16260.018,8,0.800,0.374,0.376,-0.679,0.324,0.375,0.667,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,127,16262.128,16262.336,14,0.881,0.764,0.805,-0.726,0.258,0.500,0.571,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,139,17063.659,17063.773,21,0.861,0.802,0.812,-0.219,0.806,0.095,0.500,0,"interleaved-2nd-cluster(sil=0.81,min=0.10,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,140,17063.917,17064.095,18,0.825,0.964,1.106,-0.262,0.460,0.222,0.750,0,"interleaved-2nd-cluster(sil=0.46,min=0.22,il=0.75);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,141,17259.828,17260.486,97,0.842,1.005,1.228,0.105,0.385,0.186,0.222,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,142,17260.560,17260.608,9,0.905,0.644,0.744,-0.190,0.537,0.444,0.500,0,"interleaved-2nd-cluster(sil=0.54,min=0.44,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,149,17768.401,17768.456,14,0.761,1.061,1.139,-0.548,0.318,0.214,0.667,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,151,17768.901,17768.930,9,0.721,0.973,1.073,-0.830,0.441,0.444,0.500,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,169,19686.699,19686.899,32,0.874,1.071,1.479,-0.400,0.574,0.344,0.636,0,"interleaved-2nd-cluster(sil=0.57,min=0.34,il=0.64)"
flona02-20250915T1601-1_pulses,line_site_2_3,179,20125.745,20126.021,39,0.804,0.933,1.396,-0.355,0.473,0.256,0.700,0,"interleaved-2nd-cluster(sil=0.47,min=0.26,il=0.70);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,184,20127.611,20127.719,8,0.708,0.726,0.727,-0.880,0.703,0.125,1.000,1,"interleaved-2nd-cluster(sil=0.70,min=0.12,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,186,20127.828,20127.940,10,0.842,0.930,0.935,-0.253,0.372,0.400,0.750,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,191,20129.552,20129.659,12,0.894,0.961,1.068,-0.562,0.527,0.167,0.500,1,"interleaved-2nd-cluster(sil=0.53,min=0.17,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,192,20132.480,20132.514,8,0.903,1.025,1.063,-0.592,0.576,0.250,0.500,1,"interleaved-2nd-cluster(sil=0.58,min=0.25,il=0.50)"
flona02-20250915T1601-1_pulses,line_site_2_3,193,20142.630,20142.875,36,0.781,1.176,1.317,-0.123,0.454,0.361,0.615,0,"interleaved-2nd-cluster(sil=0.45,min=0.36,il=0.62)"
flona02-20250915T1601-1_pulses,line_site_2_3,196,20811.303,20811.394,11,0.785,0.769,0.795,-0.150,0.517,0.182,1.000,0,"interleaved-2nd-cluster(sil=0.52,min=0.18,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,197,20811.437,20811.547,11,0.813,0.772,0.781,-0.450,0.460,0.182,1.000,0,"interleaved-2nd-cluster(sil=0.46,min=0.18,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,199,21545.421,21545.529,17,0.867,0.726,0.790,-0.250,0.515,0.176,0.667,0,"interleaved-2nd-cluster(sil=0.52,min=0.18,il=0.67);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,200,21545.591,21545.723,14,0.904,0.806,0.863,-0.410,0.537,0.214,1.000,0,"interleaved-2nd-cluster(sil=0.54,min=0.21,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,203,21546.143,21546.243,8,0.838,0.981,1.070,-0.352,0.594,0.125,1.000,0,"interleaved-2nd-cluster(sil=0.59,min=0.12,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,204,21546.321,21546.474,15,0.871,0.613,0.860,-0.140,0.450,0.133,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,205,21546.521,21546.611,8,0.727,0.985,1.144,-0.447,0.639,0.125,1.000,0,"interleaved-2nd-cluster(sil=0.64,min=0.12,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,206,21546.688,21546.769,13,0.792,0.737,0.856,-0.802,0.673,0.077,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,213,21634.271,21634.306,9,0.745,1.146,1.305,-0.318,0.530,0.222,0.500,0,"interleaved-2nd-cluster(sil=0.53,min=0.22,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,214,21634.402,21634.578,18,0.899,0.785,1.304,-0.308,0.346,0.222,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,217,21996.642,21996.705,9,0.803,0.631,0.701,-0.410,0.489,0.111,1.000,0,"interleaved-2nd-cluster(sil=0.49,min=0.11,il=1.00)"
flona02-20250915T1601-1_pulses,line_site_2_3,227,23068.573,23068.752,29,0.816,0.795,0.798,-0.377,0.469,0.448,0.385,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,231,23545.662,23545.979,33,0.894,0.961,1.399,-0.470,0.651,0.061,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,233,23546.130,23546.284,15,0.832,1.023,1.148,-0.677,0.299,0.400,0.833,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,234,23547.419,23547.645,33,0.816,1.072,1.382,-0.128,0.360,0.182,0.833,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,235,23547.672,23547.844,17,0.914,0.521,0.771,-0.471,0.298,0.235,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,236,23547.885,23548.111,19,0.925,0.638,0.817,-0.633,0.328,0.474,0.778,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,237,23548.140,23548.231,11,0.821,0.728,0.892,-0.375,0.399,0.182,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,238,23548.261,23548.328,8,0.910,0.507,0.549,-0.582,0.435,0.500,0.750,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,239,23548.633,23548.753,13,0.819,0.606,0.775,-0.803,0.439,0.385,0.600,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,241,23548.848,23548.905,8,0.834,0.222,0.234,-0.816,0.317,0.250,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,242,23918.612,23918.678,13,0.830,0.527,0.676,-0.777,0.421,0.154,0.500,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,243,23918.752,23918.959,24,0.826,1.148,1.386,-0.335,0.705,0.042,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,244,23918.991,23919.091,13,0.847,1.195,1.406,-0.621,0.288,0.308,0.750,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,245,23919.131,23919.210,13,0.897,0.322,0.328,-0.671,0.454,0.154,1.000,0,"interleaved-2nd-cluster(sil=0.45,min=0.15,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,246,23919.254,23919.367,13,0.915,0.489,0.512,-0.621,0.236,0.308,0.750,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,252,24684.395,24684.503,12,0.763,0.513,0.518,-0.167,0.269,0.417,0.600,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,257,24845.364,24845.443,9,0.793,0.833,0.861,-0.084,0.593,0.111,1.000,0,"interleaved-2nd-cluster(sil=0.59,min=0.11,il=1.00)"
flona02-20250915T1601-1_pulses,line_site_2_3,260,24880.451,24880.528,8,0.872,1.207,1.318,-0.555,0.422,0.250,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,267,25220.535,25220.737,14,0.848,0.558,0.649,-0.074,0.441,0.071,1.000,2,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,274,25223.100,25223.200,9,0.865,1.243,1.326,-0.737,0.282,0.444,0.750,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,279,25869.868,25869.950,22,0.776,1.244,1.406,-0.488,0.499,0.182,0.750,0,"interleaved-2nd-cluster(sil=0.50,min=0.18,il=0.75);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,288,27147.802,27147.892,20,0.804,0.722,0.848,-0.421,0.624,0.400,0.375,2,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,292,27218.714,27218.742,9,0.670,0.507,0.554,-0.436,0.262,0.333,0.667,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,295,27219.026,27219.124,12,0.900,0.728,0.998,-0.531,0.514,0.250,0.667,1,"interleaved-2nd-cluster(sil=0.51,min=0.25,il=0.67);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,296,27311.872,27311.969,16,0.796,1.236,1.400,-0.287,0.482,0.250,0.750,2,"interleaved-2nd-cluster(sil=0.48,min=0.25,il=0.75);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,298,27312.512,27312.548,10,0.807,1.089,1.194,-0.247,0.520,0.400,0.250,2,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,299,27312.581,27312.683,11,0.916,0.373,0.384,-0.845,0.592,0.182,0.500,2,"interleaved-2nd-cluster(sil=0.59,min=0.18,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,303,27805.839,27805.861,8,0.854,0.233,0.260,-0.301,0.436,0.250,0.500,2,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,305,27806.036,27806.052,8,0.841,0.225,0.264,-0.264,0.344,0.375,0.667,2,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,317,27806.854,27806.897,13,0.843,0.152,0.158,-0.132,0.247,0.462,0.500,2,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,319,27807.435,27807.458,8,0.807,0.749,0.780,-0.138,0.339,0.500,0.250,2,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,323,30274.720,30274.744,9,0.802,0.610,0.728,-0.570,0.549,0.222,0.500,0,"interleaved-2nd-cluster(sil=0.55,min=0.22,il=0.50)"
flona02-20250915T1601-1_pulses,line_site_2_3,343,35802.499,35802.521,8,0.778,0.918,0.968,-0.738,0.482,0.250,1.000,1,"interleaved-2nd-cluster(sil=0.48,min=0.25,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,349,36313.838,36313.932,15,0.789,0.970,1.114,-0.398,0.295,0.267,0.750,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,353,36948.497,36948.588,22,0.759,0.792,0.854,-0.304,0.831,0.091,0.500,0,"interleaved-2nd-cluster(sil=0.83,min=0.09,il=0.50)"
flona02-20250915T1601-1_pulses,line_site_2_3,356,37928.986,37929.028,10,0.786,1.276,1.318,-0.702,0.728,0.200,0.500,0,"interleaved-2nd-cluster(sil=0.73,min=0.20,il=0.50)"
flona02-20250915T1601-1_pulses,line_site_2_3,367,39497.363,39497.432,8,0.768,0.720,0.776,-0.478,0.585,0.125,1.000,1,"interleaved-2nd-cluster(sil=0.59,min=0.12,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,370,39498.739,39499.044,47,0.788,0.881,1.049,-0.001,0.752,0.021,1.000,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,372,39957.904,39958.000,16,0.897,0.829,0.863,-0.465,0.610,0.188,0.667,0,"interleaved-2nd-cluster(sil=0.61,min=0.19,il=0.67);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,373,39958.073,39958.126,8,0.862,0.820,0.849,0.058,0.431,0.375,0.667,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,374,41234.138,41234.494,47,0.892,0.690,1.035,-0.179,0.476,0.383,0.111,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,380,42491.090,42491.133,11,0.765,1.179,1.383,-0.621,0.318,0.364,0.500,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,381,42491.271,42491.299,12,0.726,0.822,0.961,-0.257,0.287,0.417,0.400,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,383,43208.755,43208.793,8,0.697,1.309,1.314,-0.190,0.288,0.375,0.333,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,384,43208.878,43208.931,12,0.833,0.871,0.882,-0.329,0.319,0.417,0.400,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,385,43209.028,43209.478,48,0.842,0.777,0.873,-0.023,0.357,0.479,0.522,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,388,44080.875,44081.193,47,0.827,0.899,1.025,-0.157,0.603,0.106,0.800,0,"interleaved-2nd-cluster(sil=0.60,min=0.11,il=0.80);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,393,44212.940,44213.039,22,0.832,0.637,0.769,-0.488,0.447,0.364,0.500,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,396,44761.471,44761.813,32,0.878,0.889,1.024,-0.550,0.513,0.125,1.000,0,"interleaved-2nd-cluster(sil=0.51,min=0.12,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,399,45475.283,45475.324,10,0.570,0.849,0.875,-0.574,0.465,0.400,0.750,0,"interleaved-2nd-cluster(sil=0.46,min=0.40,il=0.75)"
flona02-20250915T1601-1_pulses,line_site_2_3,409,47193.980,47194.606,77,0.862,0.720,1.353,-0.133,0.526,0.468,0.083,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,411,47194.914,47195.035,14,0.837,0.260,0.280,-0.652,0.639,0.214,0.667,0,"interleaved-2nd-cluster(sil=0.64,min=0.21,il=0.67);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,413,47195.241,47195.364,10,0.931,0.565,0.703,-0.217,0.562,0.200,0.500,0,"interleaved-2nd-cluster(sil=0.56,min=0.20,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,419,50335.065,50335.427,50,0.886,0.807,1.040,-0.152,0.685,0.080,0.500,0,"interleaved-2nd-cluster(sil=0.68,min=0.08,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,422,50391.559,50392.085,76,0.911,0.476,0.885,-0.053,0.525,0.395,0.100,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,423,50392.114,50392.444,39,0.863,0.911,1.188,-0.100,0.500,0.205,0.875,0,"interleaved-2nd-cluster(sil=0.50,min=0.21,il=0.88);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,424,50392.548,50392.616,17,0.632,0.970,1.025,-0.367,0.658,0.235,0.500,0,"interleaved-2nd-cluster(sil=0.66,min=0.24,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,425,50392.658,50392.757,10,0.831,1.293,1.412,-0.727,0.592,0.100,1.000,0,"interleaved-2nd-cluster(sil=0.59,min=0.10,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,427,50392.949,50393.066,11,0.861,0.870,1.091,-0.715,0.664,0.273,1.000,0,"interleaved-2nd-cluster(sil=0.66,min=0.27,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,432,50394.083,50394.197,14,0.804,0.681,0.728,-0.020,0.698,0.143,1.000,0,"interleaved-2nd-cluster(sil=0.70,min=0.14,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,433,50394.343,50394.465,12,0.773,0.680,0.909,-0.421,0.790,0.083,1.000,0,"interleaved-2nd-cluster(sil=0.79,min=0.08,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,435,51511.119,51511.340,44,0.714,0.849,1.168,-0.295,0.606,0.182,0.750,0,"interleaved-2nd-cluster(sil=0.61,min=0.18,il=0.75)"
flona02-20250915T1601-1_pulses,line_site_2_3,437,52309.079,52309.172,13,0.819,0.743,0.917,-0.775,0.530,0.231,0.667,0,"interleaved-2nd-cluster(sil=0.53,min=0.23,il=0.67)"
flona02-20250915T1601-1_pulses,line_site_2_3,439,52701.350,52701.421,8,0.877,1.280,1.317,-0.598,0.431,0.125,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,441,53769.748,53769.926,26,0.862,0.730,0.747,-0.235,0.662,0.269,0.714,0,"interleaved-2nd-cluster(sil=0.66,min=0.27,il=0.71);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,444,54146.729,54147.323,83,0.834,0.797,1.108,0.103,0.569,0.277,0.130,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,445,54147.355,54147.497,13,0.851,0.775,0.981,-0.301,0.640,0.154,0.500,0,"interleaved-2nd-cluster(sil=0.64,min=0.15,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,452,54148.531,54148.690,12,0.791,0.721,0.758,-0.711,0.664,0.083,1.000,0,"interleaved-2nd-cluster(sil=0.66,min=0.08,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,453,54148.721,54148.828,8,0.850,0.606,0.647,-0.375,0.612,0.375,0.667,0,"interleaved-2nd-cluster(sil=0.61,min=0.38,il=0.67);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,456,54149.487,54149.872,40,0.816,0.895,1.115,-0.174,0.528,0.400,0.188,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,466,54799.926,54799.986,14,0.784,0.794,0.802,-0.416,0.754,0.214,1.000,0,"interleaved-2nd-cluster(sil=0.75,min=0.21,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,469,55141.376,55141.999,87,0.874,0.816,1.279,0.126,0.369,0.448,0.308,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,472,55142.560,55142.679,11,0.640,0.581,0.700,-0.172,0.621,0.182,1.000,0,"interleaved-2nd-cluster(sil=0.62,min=0.18,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,479,55964.228,55964.409,24,0.200,0.682,1.177,-0.589,0.797,0.042,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,480,55964.629,55964.828,23,0.771,0.618,0.688,-0.689,0.804,0.043,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,483,55965.552,55965.746,19,0.733,0.976,1.096,-0.445,0.723,0.053,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,485,55965.936,55966.089,14,0.757,0.902,0.999,-0.622,0.570,0.071,1.000,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,492,56426.044,56426.196,23,0.851,0.771,0.851,-0.706,0.656,0.087,1.000,0,"interleaved-2nd-cluster(sil=0.66,min=0.09,il=1.00)"
flona02-20250915T1601-1_pulses,line_site_2_3,493,56434.122,56434.241,17,0.774,0.563,0.872,-0.623,0.518,0.176,0.667,0,"interleaved-2nd-cluster(sil=0.52,min=0.18,il=0.67)"
flona02-20250915T1601-1_pulses,line_site_2_3,494,57348.974,57349.167,31,0.866,0.293,0.357,-0.227,0.616,0.419,0.077,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,499,57570.908,57570.947,9,0.701,1.441,1.443,-0.577,0.348,0.333,0.333,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,500,57571.044,57571.301,27,0.853,1.049,1.364,-0.476,0.552,0.148,1.000,0,"interleaved-2nd-cluster(sil=0.55,min=0.15,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,507,57579.453,57579.473,9,0.699,0.405,0.469,-0.164,0.332,0.333,0.333,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,509,57579.636,57579.665,8,0.788,1.192,1.271,-0.302,0.696,0.250,0.500,0,"interleaved-2nd-cluster(sil=0.70,min=0.25,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,510,57585.279,57585.300,8,0.779,0.674,0.830,-0.869,0.470,0.375,0.667,0,"interleaved-2nd-cluster(sil=0.47,min=0.38,il=0.67);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,515,57880.093,57880.317,21,0.863,1.472,1.547,-0.807,0.235,0.429,0.778,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,518,58418.015,58418.188,26,0.757,1.317,1.361,-0.379,0.598,0.500,0.538,2,"interleaved-2nd-cluster(sil=0.60,min=0.50,il=0.54);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,520,58418.881,58418.918,9,0.851,1.136,1.268,-0.232,0.379,0.333,0.333,2,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,521,58419.122,58419.625,79,0.856,0.577,0.742,0.187,0.725,0.367,0.034,2,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,522,58419.652,58420.098,37,0.891,0.596,1.215,0.151,0.420,0.351,0.154,2,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,525,58420.327,58420.601,20,0.850,0.304,0.388,-0.586,0.587,0.350,0.143,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,527,58423.324,58423.405,16,0.777,1.290,1.553,-0.555,0.801,0.125,0.500,1,"interleaved-2nd-cluster(sil=0.80,min=0.12,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,528,58423.442,58423.566,14,0.959,0.907,1.209,-0.027,0.825,0.143,0.500,1,"interleaved-2nd-cluster(sil=0.82,min=0.14,il=0.50);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,529,58423.984,58424.097,21,0.888,1.628,1.725,-0.840,0.350,0.238,0.600,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,531,58424.412,58424.502,16,0.824,1.186,1.194,-0.502,0.516,0.188,0.333,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,532,58424.539,58424.718,19,0.922,1.144,1.434,-0.496,0.628,0.053,1.000,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,533,58424.991,58425.127,35,0.839,0.402,0.847,-0.038,0.520,0.200,0.571,1,"interleaved-2nd-cluster(sil=0.52,min=0.20,il=0.57);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,534,58425.169,58425.442,40,0.841,0.791,0.941,-0.083,0.644,0.050,0.500,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,535,58425.468,58425.789,51,0.836,0.557,0.706,0.153,0.520,0.471,0.083,1,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,536,58425.826,58426.236,42,0.818,0.926,1.025,0.167,0.528,0.452,0.053,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,538,58426.398,58426.445,10,0.819,0.474,0.482,0.065,0.540,0.100,1.000,0,"interleaved-2nd-cluster(sil=0.54,min=0.10,il=1.00);overlapping-volley"
flona02-20250915T1601-1_pulses,line_site_2_3,539,58426.479,58429.203,442,0.848,0.570,1.366,0.561,0.848,0.265,0.009,0,overlapping-volley
flona02-20250915T1601-1_pulses,line_site_2_3,540,58429.231,58429.826,33,0.200,0.569,0.712,-0.335,0.640,0.424,0.071,1,overlapping-volley
